CustomerKey,Full Name,Gender,DateFirstPurchase,Customer City
11279,Amanda Cook,Female,03-03-2020,Everett
11289,Maria Carter,Female,08-09-2018,Downey
11290,Katelyn Sanchez,Female,20-09-2018,Lakewood
11291,Jenna Wright,Female,04-09-2018,Lemon Grove
11296,Haley Richardson,Female,01-09-2018,Everett
11310,Erin Sanders,Female,12-08-2020,San Francisco
11311,Gabrielle Lopez,Female,18-04-2020,Lynnwood
11312,Sara Richardson,Female,17-05-2020,Lynnwood
11314,Mya Flores,Female,25-02-2020,Issaquah
11315,Hailey Ward,Female,20-05-2020,Port Orchard
11317,Victoria Russell,Female,01-09-2018,Salem
11319,Jade Bailey,Female,09-09-2018,Oakland
11331,Samantha Jenkins,Female,07-02-2020,Shawnee
11333,Emily Miller,Female,21-03-2018,Newcastle upon Tyne
11334,Nicole Brown,Female,04-03-2018,Stoke-on-Trent
11335,Carla Raman,Female,23-10-2018,Hof
11344,Jessie Jimenez,Female,13-05-2018,Oxford
11345,Robin Ramos,Female,22-10-2019,Tremblay-en-France
11349,Mindy Luo,Female,13-01-2021,München
11350,Cara Zhou,Female,05-02-2020,Peterborough
11353,Carrie Ortega,Female,12-06-2018,Warrington
11354,Deanna Suarez,Female,03-12-2020,Grevenbroich
11358,Cynthia Malhotra,Female,28-06-2018,Coffs Harbour
11361,Cindy Ramos,Female,01-10-2020,Newcastle
11365,Brittney Sun,Female,31-05-2018,Findon
11366,Virginia Patel,Female,24-06-2020,Seaford
11369,Ashlee Tang,Female,05-07-2020,Findon
11370,Alicia Xu,Female,13-07-2020,South Melbourne
11371,Lacey Jai,Female,07-11-2020,Rockhampton
11372,Wendy Romero,Female,07-06-2018,Brisbane
11373,Carly Luo,Female,27-08-2020,Salzgitter
11378,Shannon Liang,Female,17-10-2019,Metz
11383,Marie Gill,Female,01-01-2021,Roissy en Brie
11384,Tiffany Wang,Female,02-08-2020,Les Ulis
11386,Jaclyn Cai,Female,02-11-2020,Darmstadt
11387,Megan Ramirez,Female,26-07-2018,Gateshead
11390,Christine Raji,Female,07-11-2020,Saint Germain en Laye
11391,Lindsay Xie,Female,26-10-2020,Salzgitter
11395,Beth Gutierrez,Female,14-11-2018,Frankfurt
11402,Kelli Cai,Female,07-11-2019,Orleans
11403,Nancy Schmidt,Female,28-10-2019,Saint Ouen
11404,Megan Taylor,Female,10-02-2020,Kassel
11405,Bonnie Goel,Female,31-03-2020,Bonn
11409,Jacqueline Hayes,Female,17-11-2019,Saint Germain en Laye
11413,Megan Stewart,Female,10-08-2018,Gateshead
11416,Katrina Becker,Female,07-11-2019,Croix
11417,Lacey Zheng,Female,04-11-2019,Pantin
11421,Amy Sun,Female,03-11-2018,Offenbach
11425,Ariana Gray,Female,22-11-2019,Metz
11427,Desiree Dominguez,Female,20-12-2018,Kiel
11428,Deanna Perez,Female,05-12-2018,Poing
11430,Casey Yuan,Female,19-03-2020,Bottrop
11432,Dominique Prasad,Female,10-12-2019,Roissy en Brie
11435,Robin Romero,Female,04-01-2021,Kiel
11436,Taylor Cox,Female,22-05-2020,Watford
11438,Jenny Nara,Female,05-02-2020,Werne
11439,Janet Munoz,Female,29-11-2019,Paris La Defense
11443,Grace Griffin,Female,07-06-2018,Hobart
11444,Tina Mehta,Female,01-06-2018,Bendigo
11445,Kari Kim,Female,06-06-2018,Silverwater
11446,Bethany Chander,Female,18-06-2018,Lane Cove
11452,Erika Rubio,Female,11-07-2018,Caloundra
11454,Melinda Navarro,Female,31-07-2018,Melbourne
11457,Jaime Gutierrez,Female,17-07-2018,Wollongong
11458,Bianca Liu,Female,30-03-2020,Springwood
11459,Tasha Deng,Female,27-07-2018,Port Macquarie
11462,Laura Lin,Female,16-07-2018,Matraville
11463,Alisha Beck,Female,05-03-2020,Cloverdale
11468,Jaclyn Andersen,Female,08-08-2018,York
11471,Latasha Suarez,Female,17-05-2020,Chatou
11473,Grace Henderson,Female,02-06-2020,Drancy
11476,Erika Navarro,Female,01-11-2020,Kirkby
11480,Colleen Ma,Female,25-12-2019,Tremblay-en-France
11481,Erica Hu,Female,27-01-2019,Braunschweig
11486,Ariana Rogers,Female,24-11-2020,Erlangen
11489,Deborah Goel,Female,28-10-2018,Oxford
11497,Katrina Nath,Female,04-11-2020,Newcastle upon Tyne
11500,Sarah Simmons,Female,31-01-2020,Langley
11504,Jordan Baker,Female,01-05-2020,Downey
11505,Jasmine Powell,Female,22-02-2020,Burnaby
11508,Elizabeth Wilson,Female,02-05-2020,Lynnwood
11509,Roger Harui,Female,29-07-2020,Novato
11513,Alyssa Howard,Female,08-06-2020,Royal Oak
11520,Jada Morgan,Female,22-02-2020,Port Hammond
11521,Ariana Peterson,Female,05-03-2020,Walla Walla
11524,Alyssa Jackson,Female,28-08-2020,Torrance
11525,Ariana Cook,Female,06-09-2018,Lebanon
11527,Jenna Green,Female,07-02-2020,San Gabriel
11528,Joan Washington,Female,12-09-2018,Glendale
11532,Lauren Miller,Female,05-04-2020,Redmond
11533,Ebony Gill,Female,14-05-2020,Birmingham
11538,Nicole Taylor,Female,16-09-2018,Palo Alto
11546,Christine Chande,Female,02-12-2019,Roubaix
11553,Sharon Luo,Female,22-08-2020,Reading
11555,Alexandria Henderson,Female,08-05-2020,Esher-Molesey
11557,Felicia Ramos,Female,08-08-2020,York
11561,Briana Dominguez,Female,19-02-2019,München
11566,April Shan,Female,28-01-2020,Cergy
11568,Alexia Foster,Female,10-01-2019,Cheltenham
11573,Meagan Subram,Female,27-07-2020,Woolston
11574,Karla Luo,Female,15-03-2020,West Sussex
11578,Trisha Huang,Female,29-11-2019,Pantin
11582,Claudia Ma,Female,07-12-2019,Pantin
11583,Karla Xu,Female,21-12-2019,Chatou
11585,Kari Perez,Female,10-01-2021,Billericay
11588,Candace Mehta,Female,29-11-2019,Saint-Denis
11591,Stacey Lu,Female,11-01-2018,Versailles
11597,Janelle Chandra,Female,05-01-2021,Orly
11598,Meredith Ruiz,Female,11-03-2019,Saarbrücken
11600,Linda Rubio,Female,06-05-2020,Sèvres
11605,Heidi Subram,Female,08-03-2019,Stuttgart
11606,Melody Ramos,Female,08-01-2018,Morangis
11613,Meredith Prasad,Female,13-05-2019,Leipzig
11614,Katrina Sharma,Female,10-05-2019,Offenbach
11616,Casey Nath,Female,03-02-2019,Milton Keynes
11619,Sierra Young,Female,08-02-2020,Victoria
11623,Angela Perry,Female,07-09-2018,Fremont
11626,Destiny Rogers,Female,01-09-2018,San Francisco
11630,Haley Powell,Female,21-09-2018,Seattle
11636,Kimberly Cox,Female,11-09-2020,Daly City
11639,Angelica Perry,Female,09-11-2020,Mill Valley
11645,Gabriella Turner,Female,10-11-2020,Salem
11656,Katelyn Perez,Female,11-09-2020,Imperial Beach
11657,Megan Cox,Female,25-05-2020,Novato
11660,Miranda Gonzales,Female,08-05-2020,Port Hammond
11670,Jacqueline Perry,Female,13-04-2020,Grossmont
11680,Kaylee Nelson,Female,01-09-2020,Redmond
11688,Victoria Morris,Female,02-10-2018,Sedro Woolley
11690,Caroline Butler,Female,25-10-2018,Port Orchard
11696,Mackenzie Campbell,Female,01-10-2018,Tacoma
11703,Kaylee Baker,Female,13-02-2020,La Jolla
11705,Brooke Richardson,Female,28-10-2018,Woodland Hills
11708,Elizabeth Weisman,Female,25-10-2018,Lincoln Acres
11709,Hailey Collins,Female,11-03-2020,Victoria
11710,Zoe Ramirez,Female,23-11-2020,La Jolla
11712,Shelby Rogers,Female,04-02-2020,Haney
11714,Alexandria Long,Female,18-02-2020,San Diego
11718,Sarah Jones,Female,06-03-2020,Oregon City
11737,Megan Martin,Female,14-02-2020,Redwood City
11740,Jan Hall,Female,07-03-2020,Vancouver
11744,Stephanie Campbell,Female,13-04-2020,Spring Valley
11745,Allison Gonzalez,Female,10-10-2018,Walla Walla
11747,Destiny Davis,Female,07-08-2020,Edmonds
11750,Latoya She,Female,14-07-2018,Newcastle
11751,Victoria Gonzales,Female,08-07-2018,Melton
11752,Lauren Bryant,Female,27-02-2020,Goulburn
11753,Felicia Ortega,Female,19-04-2020,Coffs Harbour
11754,Janet Ortega,Female,16-07-2018,Malabar
11756,Linda Ortega,Female,28-07-2018,St. Leonards
11759,Dawn Nath,Female,10-07-2018,Cloverdale
11760,Melody Moreno,Female,31-03-2020,Findon
11764,Jessie Ramos,Female,09-09-2018,Newcastle
11766,Candace Raman,Female,19-09-2018,South Melbourne
11767,Meagan Madan,Female,17-09-2018,Hawthorne
11769,Haley Hernandez,Female,28-04-2020,Newton
11774,Emma Sanchez,Female,26-10-2018,National City
11775,Sierra Roberts,Female,03-10-2018,Palo Alto
11778,Haley Henderson,Female,27-10-2018,Sedro Woolley
11779,Sarah Jackson,Female,17-10-2018,Woodburn
11783,Sara Mitchell,Female,23-03-2020,San Diego
11788,Destiny James,Female,09-05-2020,Los Angeles
11789,Bailey Phillips,Female,07-03-2020,National City
11794,Lauren Ross,Female,28-11-2020,Lakewood
11795,Nicole Thomas,Female,12-07-2020,Downey
11796,Isabel Jenkins,Female,16-10-2018,Downey
11802,Madison Taylor,Female,25-02-2020,Oak Bay
11803,Jan Hernandez,Female,29-07-2020,Olympia
11804,Haley Turner,Female,29-05-2020,Redmond
11813,Mary Patterson,Female,16-10-2018,W. Linn
11815,Hannah Patterson,Female,02-10-2018,Tacoma
11820,Katelyn Lopez,Female,09-02-2020,Victoria
11822,Rohinton Wadia,Female,20-05-2020,Lincoln Acres
11824,Jill Martin,Female,18-03-2020,Newton
11827,Sara Baker,Female,20-02-2020,Newton
11829,Sophia Campbell,Female,13-03-2020,Seattle
11830,Taylor Garcia,Female,29-09-2018,Lincoln Acres
11832,Zoe Murphy,Female,18-02-2020,Walla Walla
11837,Haley Alexander,Female,13-10-2018,San Francisco
11846,Savannah Reed,Female,28-04-2020,Long Beach
11849,Faith Reed,Female,27-11-2020,La Jolla
11850,Brooke Ramirez,Female,08-04-2020,Novato
11860,Nicole Walker,Female,03-07-2020,National City
11862,Olivia Peterson,Female,16-05-2020,Everett
11864,Elizabeth Thompson,Female,01-03-2020,Tacoma
11872,Faith Patterson,Female,21-10-2018,Glendale
11876,Madison White,Female,19-06-2020,Oakland
11878,Christine Nara,Female,30-11-2020,Ballard
11880,Melissa Sanchez,Female,10-04-2020,Salem
11884,Latoya Shen,Female,17-02-2020,Ballard
11886,Katelyn Parker,Female,28-10-2018,Santa Monica
11894,Ann Gonzalez,Female,22-09-2018,Hervey Bay
11898,Angela Henderson,Female,14-09-2018,Brisbane
11899,Brenda Perez,Female,04-09-2018,Melton
11901,Stacy Alvarez,Female,10-09-2018,Darlinghurst
11903,Kate Raji,Female,21-09-2018,Caloundra
11904,Kaylee Cook,Female,17-09-2018,Geelong
11906,Gabriella Sanders,Female,10-09-2018,Brisbane
11907,Sarah Garcia,Female,28-09-2018,Wollongong
11909,Nichole She,Female,20-09-2018,Rockhampton
11910,Jaclyn Zheng,Female,09-10-2018,Goulburn
11911,Rachael Kapoor,Female,01-06-2020,Geelong
11912,Rachael Sai,Female,27-10-2018,Townsville
11913,Rebecca Robinson,Female,03-12-2020,Seaford
11914,Meagan Rana,Female,18-10-2018,Port Macquarie
11918,Kaylee Hill,Female,13-10-2018,Coffs Harbour
11920,Adrienne Gomez,Female,10-10-2018,Brisbane
11923,Sarah Bryant,Female,12-02-2020,National City
11927,Nicole Murphy,Female,09-01-2021,Sedro Woolley
11929,Virginia Gonzalez,Female,14-10-2018,St. Leonards
11930,Jaclyn Nara,Female,14-10-2018,North Sydney
11932,Elizabeth Coleman,Female,29-04-2020,Santa Monica
11943,Dawn Huang,Female,18-10-2018,Warrnambool
11944,Rachael Rodriguez,Female,19-10-2018,Silverwater
11946,Brandy Saunders,Female,21-10-2018,Sydney
11947,Jenny Zheng,Female,13-10-2018,Rhodes
11948,Tasha Xu,Female,06-09-2020,St. Leonards
11950,Jordan Carter,Female,17-02-2020,Coronado
11951,Lacey Huang,Female,20-08-2020,Melbourne
11953,Courtney Wright,Female,09-02-2020,Milwaukie
11957,Courtney Hernandez,Female,12-02-2020,Redmond
11959,Elizabeth Davis,Female,23-03-2020,Lemon Grove
11960,Ana Griffin,Female,25-03-2020,Redmond
11965,Katie She,Female,10-02-2020,Matraville
11967,Latasha Munoz,Female,23-10-2018,Hervey Bay
11968,Kelsey Becker,Female,28-10-2018,Milsons Point
11970,Bailey Collins,Female,25-05-2020,W. Linn
11971,Amanda Adams,Female,15-04-2020,Fremont
11973,Caroline Barnes,Female,27-02-2020,Renton
11976,Audrey Ramos,Female,25-10-2018,North Sydney
11977,Bonnie Jai,Female,01-11-2018,Newcastle
11980,Kimberly Richardson,Female,23-09-2020,Santa Monica
11981,Alexandria Howard,Female,09-04-2020,Everett
11987,Diane Vazquez,Female,17-06-2020,South Melbourne
11988,Kathryn Chapman,Female,10-11-2018,Goulburn
11989,Kara Anand,Female,03-11-2018,Hawthorne
11990,Joanna Vazquez,Female,13-11-2018,Newcastle
11992,Tonya Chande,Female,17-11-2018,Brisbane
11993,Rosa Wang,Female,13-11-2018,Goulburn
11994,Leah Hu,Female,25-11-2018,Townsville
11996,Veronica Srini,Female,04-11-2018,Caloundra
11997,Kristina Kapoor,Female,05-11-2018,Coffs Harbour
11998,Donna Sharma,Female,16-11-2018,Hawthorne
12000,Ashley Russell,Female,16-11-2018,Caloundra
12001,Shannon Yang,Female,14-11-2018,Goulburn
12002,Adriana Lopez,Female,24-11-2018,Lane Cove
12003,Audrey Munoz,Female,06-11-2018,Hervey Bay
12007,Shannon Sun,Female,07-12-2018,Brisbane
12008,Sharon Yuan,Female,10-06-2020,Hervey Bay
12009,Ann Martinez,Female,11-12-2018,North Ryde
12012,Monica Schmidt,Female,13-02-2020,Coffs Harbour
12013,Kayla Lewis,Female,09-12-2018,Sunbury
12019,Gabrielle Cox,Female,25-09-2020,Torrance
12020,Olivia Rogers,Female,12-10-2020,Port Hammond
12021,Deborah Yuan,Female,03-12-2018,Springwood
12027,Haley Wood,Female,10-11-2018,Renton
12028,Sarah Lewis,Female,26-09-2020,Lemon Grove
12030,Ana Washington,Female,06-11-2018,Issaquah
12036,Summer Lopez,Female,18-03-2020,Rockhampton
12037,Patricia Chapman,Female,27-12-2018,Caloundra
12044,Madeline Lopez,Female,18-11-2020,Long Beach
12046,Alexa Cook,Female,17-02-2020,San Carlos
12048,Kayla Coleman,Female,11-09-2020,Lake Oswego
12049,Angela Russell,Female,19-08-2020,Los Angeles
12052,Makayla Ward,Female,03-11-2018,Redwood City
12055,Arianna Richardson,Female,21-02-2020,Newton
12057,Madeline Collins,Female,26-02-2020,Marysville
12068,Maria Jenkins,Female,05-07-2020,Newport Beach
12074,Megan Jenkins,Female,11-08-2020,Oak Bay
12077,Nicole Sandberg,Female,29-01-2020,Shawnee
12082,Lauren Sanchez,Female,17-11-2018,Downey
12083,Kayla Alexander,Female,24-11-2018,Edmonds
12086,Emily Clark,Female,14-05-2020,Royal Oak
12088,Lauren Thompson,Female,26-12-2020,Salem
12090,Savannah Carter,Female,08-05-2020,Royal Oak
12094,Bailey Bailey,Female,05-11-2018,Lemon Grove
12096,Caitlin Brooks,Female,17-11-2018,San Carlos
12098,Grace Clark,Female,29-01-2020,Spokane
12104,Mariah Ross,Female,29-10-2018,Palo Alto
12111,Jacqueline Gonzales,Female,10-07-2020,Fremont
12112,Arianna Henderson,Female,27-11-2018,Long Beach
12116,Amanda Gray,Female,20-11-2018,Portland
12122,Destiny Coleman,Female,05-03-2020,Vancouver
12125,Diana Ortega,Female,15-05-2019,Mühlheim
12127,Grace Davis,Female,10-11-2020,Dunkerque
12129,Wendy Alvarez,Female,25-05-2019,Leipzig
12130,Suzanne Zhou,Female,08-05-2019,Paderborn
12133,Colleen Xie,Female,11-02-2019,Lancaster
12144,Kelly Jenkins,Female,22-03-2020,Port Orchard
12147,Taylor Patterson,Female,23-06-2020,Haney
12148,Gabrielle Morris,Female,23-11-2020,Salem
12149,Bailey Scott,Female,01-05-2020,W. Linn
12154,Hailey Adams,Female,14-03-2020,Westminster
12155,Gabriella Lopez,Female,21-11-2018,Yakima
12161,Alexandria Rogers,Female,09-03-2020,Yakima
12170,Sara Reed,Female,23-11-2018,Glendale
12171,Alyssa Cooper,Female,01-11-2018,Lemon Grove
12179,Alexis Jones,Female,16-12-2018,Lebanon
12181,Katelyn Sanders,Female,03-12-2018,Palo Alto
12183,Emily Robinson,Female,19-02-2020,Sooke
12189,Sophia Wright,Female,14-12-2018,Los Angeles
12191,Melissa Washington,Female,16-04-2020,West Covina
12194,Destiny Foster,Female,18-04-2020,San Gabriel
12195,Erin Morris,Female,23-05-2020,National City
12196,Alexis Miller,Female,10-04-2020,Vancouver
12199,Christina Richardson,Female,16-06-2020,Walla Walla
12206,Sierra Parker,Female,28-12-2018,Long Beach
12212,Shawna Xie,Female,27-03-2018,Versailles
12214,Julie Raje,Female,07-03-2019,Leeds
12220,Virginia Sara,Female,09-03-2018,Paris La Defense
12221,Brandi Ruiz,Female,02-03-2018,Saint Germain en Laye
12223,Felicia Vazquez,Female,08-08-2020,Frankfurt am Main
12225,Kathleen Ortega,Female,19-05-2019,Poing
12226,Faith Ward,Female,19-05-2019,Hof
12227,Kelsey Raje,Female,29-04-2020,Kirkby
12229,Kari Gomez,Female,07-06-2019,Mühlheim
12231,Isabelle Patterson,Female,15-06-2019,Solingen
12235,Donna Rai,Female,23-03-2020,Cambridge
12237,Ruth Madan,Female,17-06-2019,Kassel
12238,Monica Raman,Female,09-07-2020,Offenbach
12241,Kristine Sandberg,Female,16-12-2018,Wollongong
12243,Kristy Rubio,Female,24-12-2018,Geelong
12244,Amy Huang,Female,16-02-2020,Rhodes
12247,Brandy Raman,Female,01-02-2020,Darlinghurst
12250,Andrea Collins,Female,07-12-2018,Brisbane
12253,Jenny Sun,Female,18-12-2018,North Sydney
12255,Robyn Alvarez,Female,21-03-2018,Colomiers
12256,Wendy Ramos,Female,30-03-2018,Morangis
12258,Jamie Li,Female,01-10-2020,Essen
12259,Cindy Madan,Female,03-03-2020,Berkshire
12260,Melinda Romero,Female,13-02-2020,Cheltenham
12261,Kaitlin Sanchez,Female,22-04-2018,Dunkerque
12266,Tiffany Lin,Female,16-06-2019,Paderborn
12277,Beth Ortega,Female,14-04-2019,Esher-Molesey
12278,Meredith Johnsen,Female,22-06-2020,Duesseldorf
12280,Theresa Alvarez,Female,13-05-2018,Saint Ouen
12281,Janelle Sanchez,Female,13-04-2019,Oxford
12284,Cristina Beck,Female,06-04-2019,Bracknell
12285,Bethany Chande,Female,30-05-2018,Drancy
12288,Sara Brooks,Female,01-10-2020,Peterborough
12290,Kaylee Morris,Female,06-05-2018,Lille
12293,Tammy Garcia,Female,01-06-2020,Bracknell
12297,Felicia Blanco,Female,12-08-2019,Frankfurt
12298,Crystal Zeng,Female,21-08-2019,Neunkirchen
12300,Adriana Gonzalez,Female,24-05-2018,Colomiers
12301,Nichole Nara,Female,10-05-2018,Saint-Denis
12308,Margaret He,Female,03-06-2018,Metz
12310,Stacy Munoz,Female,12-10-2020,Gloucestershire
12314,Jill Suarez,Female,16-08-2019,Grevenbroich
12318,Kristina Schmidt,Female,11-06-2019,Warrington
12319,Shannon Ye,Female,10-04-2020,Eilenburg
12320,Cheryl Alvarez,Female,17-08-2020,Bracknell
12321,Rosa Hu,Female,02-06-2018,Les Ulis
12322,Kari Mehta,Female,22-12-2020,Les Ulis
12329,Bonnie Shan,Female,22-05-2020,York
12331,Meagan Chandra,Female,05-03-2020,Croix
12338,Monica Vance,Female,24-12-2018,South Melbourne
12341,Katie Kumar,Female,04-01-2019,Lane Cove
12343,Gloria Ruiz,Female,17-01-2019,Milsons Point
12344,Dominique Perez,Female,14-03-2020,Darlinghurst
12345,Alison Raje,Female,31-03-2020,Townsville
12347,Summer Madan,Female,13-01-2019,Warrnambool
12349,Lacey Yuan,Female,29-12-2018,Silverwater
12351,Cara Zhang,Female,23-06-2020,Sunbury
12355,Monique Ortega,Female,29-12-2018,Wollongong
12357,Susan Lu,Female,29-10-2020,Findon
12358,Lacey Raje,Female,28-01-2019,Milsons Point
12359,Veronica Raman,Female,11-09-2020,Milsons Point
12363,Kayla Thompson,Female,29-03-2020,Langford
12364,Erin Rogers,Female,26-12-2018,Port Orchard
12366,Stephanie Cox,Female,11-04-2020,Ballard
12367,Trinity Townsend,Female,10-02-2020,Leeds
12371,Stefanie Subram,Female,01-07-2020,Rhodes
12374,Marie Kapoor,Female,07-02-2020,Croix
12378,Brianna Sanchez,Female,07-08-2019,Ingolstadt
12384,Jacquelyn Gutierrez,Female,16-08-2019,Kiel
12385,Tara Raji,Female,01-06-2019,Berks
12387,Meredith Vazquez,Female,21-09-2020,Villeneuve-d'Ascq
12388,Casey Kumar,Female,12-08-2019,Kiel
12391,Olivia Kelly,Female,24-06-2019,Kirkby
12392,Nichole Nath,Female,28-01-2020,Esher-Molesey
12393,Brenda Sai,Female,27-09-2020,Saint-Denis
12394,Erika Serrano,Female,16-06-2019,Liverpool
12396,Susan Yang,Female,15-10-2020,Hof
12398,Ashley Clark,Female,17-06-2018,Lille
12401,Kimberly Rivera,Female,19-09-2020,Hof
12404,Krystal Liang,Female,22-07-2019,York
12409,Savannah Hill,Female,20-05-2020,Santa Cruz
12412,Mackenzie Wright,Female,25-10-2020,Downey
12415,Brianna Richardson,Female,22-11-2020,W. Linn
12422,Hailey Evans,Female,13-10-2020,Marysville
12423,Sarah Thompson,Female,19-12-2018,Olympia
12424,Rebecca Mitchell,Female,25-08-2020,Sedro Woolley
12427,Kimberly Stewart,Female,04-06-2020,San Diego
12435,Christy Zhou,Female,04-12-2018,Bell Gardens
12444,Mackenzie Phillips,Female,03-03-2020,Metchosin
12446,Jasmine Hall,Female,08-12-2018,La Jolla
12448,Hailey Cox,Female,26-12-2018,Lebanon
12451,Anna Simmons,Female,20-06-2020,Vancouver
12453,Madison Bennett,Female,20-05-2020,W. Linn
12458,Veronica Sanchez,Female,04-09-2020,Bottrop
12459,Stefanie Rodriguez,Female,02-07-2019,Milton Keynes
12465,Cassandra Patel,Female,30-03-2020,Gloucestershire
12471,Lacey Zeng,Female,16-03-2020,Bottrop
12474,Tammy Chandra,Female,22-07-2018,Cergy
12479,Priscilla Tang,Female,04-09-2019,Frankfurt
12480,Meredith Alvarez,Female,10-07-2018,Lille
12483,Amanda Perez,Female,04-07-2018,Roubaix
12485,Veronica Subram,Female,12-07-2018,Colomiers
12486,Kristen Ye,Female,19-07-2019,West Sussex
12492,Brittany Price,Female,13-07-2019,Stoke-on-Trent
12494,Abby Sandberg,Female,01-07-2018,Versailles
12496,Melanie Cox,Female,20-08-2020,Gateshead
12497,Ashlee Kumar,Female,01-07-2020,Saarbrücken
12499,Heather Wang,Female,13-09-2019,München
12500,Kathleen Vazquez,Female,01-09-2019,Offenbach
12503,Casey Shen,Female,15-02-2020,York
12508,Nichole Anand,Female,31-05-2020,Bury
12515,Shelby Bailey,Female,24-07-2020,Roubaix
12516,Shawna Chander,Female,16-12-2020,Frankfurt am Main
12517,Alexa Watson,Female,19-10-2020,Kassel
12518,Jacquelyn Dominguez,Female,01-08-2020,Solingen
12521,Meredith Dominguez,Female,05-10-2019,Offenbach
12522,Brandy Sanchez,Female,24-08-2018,Pantin
12524,Kate Shan,Female,13-06-2020,Les Ulis
12525,Chelsea Rodriguez,Female,25-05-2020,Esher-Molesey
12530,Isabel Coleman,Female,15-02-2020,Shawnee
12534,Katie Shan,Female,08-09-2020,Saint Ouen
12553,Toni Fernandez,Female,11-05-2020,Suresnes
12558,Amanda Evans,Female,02-09-2020,Bottrop
12561,Trisha Lin,Female,25-09-2018,Bobigny
12567,Carmen Arthur,Female,11-02-2020,Newcastle upon Tyne
12568,Stacey Ye,Female,13-02-2020,Stoke-on-Trent
12569,Kristin Rai,Female,21-07-2020,Warrington
12572,Alisha Chander,Female,22-01-2019,Findon
12575,Jaclyn Shen,Female,15-01-2019,Wollongong
12579,Lydia Sanchez,Female,15-02-2019,Springwood
12581,Kristina Fernandez,Female,27-02-2019,Melton
12582,Carmen Sara,Female,31-07-2020,Springwood
12584,Brittney Ma,Female,10-02-2019,Townsville
12586,Kellie Hernandez,Female,03-02-2019,Townsville
12588,Tracy Chande,Female,29-01-2019,Milsons Point
12592,Amy Li,Female,27-06-2020,Birmingham
12594,Sandra Gao,Female,25-11-2020,Cambridge
12599,Jillian Fernandez,Female,17-08-2019,Berks
12605,Carol Cooper,Female,12-05-2020,Saarlouis
12607,Tamara Zhu,Female,01-09-2018,Verrieres Le Buisson
12609,Linda Carlson,Female,08-08-2019,Watford
12610,Wendy Gutierrez,Female,08-07-2020,York
12616,Kelsey Tang,Female,20-05-2020,München
12618,Dawn Lal,Female,03-09-2018,Lieusaint
12619,Priscilla Rai,Female,04-08-2019,Oxford
12624,Jamie Xu,Female,15-10-2019,Frankfurt am Main
12625,Carly Andersen,Female,04-09-2020,Colomiers
12632,Bonnie Nath,Female,12-10-2018,Sèvres
12643,Kristina Perez,Female,08-02-2020,Stuttgart
12644,Rachel Reed,Female,01-09-2019,Esher-Molesey
12645,Audrey Ruiz,Female,15-09-2019,York
12647,Colleen Anand,Female,28-08-2019,Liverpool
12648,Lori Dominguez,Female,23-09-2019,Warrington
12654,Briana Gill,Female,23-02-2020,Liverpool
12657,Audrey Blanco,Female,27-10-2019,Grevenbroich
12658,Joy Gomez,Female,10-09-2019,York
12660,Toni Sanchez,Female,30-11-2020,Orleans
12661,Deborah Pal,Female,31-03-2020,Orly
12664,Krista Gill,Female,12-05-2020,Warrington
12665,Joy Suarez,Female,29-06-2020,Cranbourne
12667,Maria Wood,Female,01-02-2019,Hobart
12668,Melissa Patterson,Female,10-02-2019,Wollongong
12670,Sarah Martinez,Female,23-02-2019,Sydney
12675,Holly Fernandez,Female,10-02-2019,Seaford
12676,Michele Madan,Female,18-02-2019,Bendigo
12678,Dana Serrano,Female,25-03-2020,Silverwater
12679,Stacy Gill,Female,13-03-2020,Malabar
12681,Christy Chow,Female,26-02-2019,Caloundra
12682,Kari Subram,Female,02-06-2020,Melton
12683,Laura Zhou,Female,18-02-2019,Hervey Bay
12685,Jaclyn Xu,Female,29-01-2019,Warrnambool
12686,Trisha Zhou,Female,28-02-2019,Bendigo
12688,Stacy Navarro,Female,08-03-2019,Hawthorne
12689,Tamara Pal,Female,23-03-2019,Caloundra
12693,Ruth Gonzalez,Female,02-03-2019,Rhodes
12695,Kari Ruiz,Female,10-05-2020,Coffs Harbour
12696,Stacey Hu,Female,12-05-2020,Silverwater
12697,Brenda Stone,Female,07-09-2020,Milsons Point
12699,Amy Chow,Female,14-03-2019,Melbourne
12700,Mindy Kumar,Female,28-04-2019,Hawthorne
12702,Yolanda Shan,Female,18-04-2019,Townsville
12703,Renee Suarez,Female,04-04-2019,Lavender Bay
12704,Barbara Nara,Female,08-08-2020,Geelong
12711,Heather Zheng,Female,25-10-2018,Les Ulis
12713,Deborah Xie,Female,11-10-2019,Offenbach
12714,Colleen Lu,Female,19-07-2020,Hannover
12717,Hannah Wood,Female,21-10-2018,Metz
12719,Cheryl Ruiz,Female,10-07-2020,Sèvres
12721,Rebekah Martinez,Female,04-05-2020,Saarlouis
12722,Latasha Gomez,Female,06-04-2020,Bottrop
12725,Gabrielle James,Female,18-08-2020,Neunkirchen
12727,Amanda Ross,Female,25-06-2020,Bobigny
12730,Karla Becker,Female,22-08-2020,York
12734,Margaret Zhou,Female,22-09-2020,Cergy
12736,Diana Ruiz,Female,08-10-2019,Frankfurt
12740,Kathryn Goel,Female,24-12-2020,Berks
12742,Samantha Martinez,Female,23-11-2019,Solingen
12744,Anna Moore,Female,29-08-2020,Cheltenham
12748,Grace Bell,Female,30-07-2020,Drancy
12750,Teresa Vazquez,Female,10-10-2018,Morangis
